244700001,Part of shaft of fibula (body structure)
51540000,Papilla of salivary gland duct|Structure of papilla of salivary gland duct (body structure)
55293007,Structure of first coccygeal vertebra (body structure)|First coccygeal vertebra
442320004,Hypothalamic-pituitary-adrenal axis (body structure)
314292007,Entire dermatoglyphic patterns (body structure)|Dermatoglyphic pattern
362722004,Entire pelvic peritoneal cavity (body structure)
279780007,Terminal part of the cochlear canal (body structure)
425281001,Structure of tributary of inferior petrosal sinus (body structure)
399996007,Skin structure of eyelid and periocular area (body structure)
91743006,Structure of lower third of trachea (body structure)|Lower third of trachea
88664009,Structure of axis of lens (body structure)|Axis of lens
30284001,"""Subcutaneous tissue of toe|Subcutaneous tissue structure of toe (body structure)|Subcutaneous tissue of toe"
423222007,Structure of tributary of superficial middle cerebral vein (body structure)
73396003,Interstitial tissue of bone marrow|Structure of interstitial tissue of bone marrow (body structure)
245443001,Specialization of anal canal (body structure)|Specialisation of anal canal
64554007,Shaft of fourth metacarpal bone|Structure of shaft of fourth metacarpal bone (body structure)
49668003,Bone structure of L5 (body structure)|Fifth lumbar vertebra
113338001,Subiliac lymph node (body structure)
367576007,Beard|Structure of beard (body structure)
52255005,Superior cardiac nerve|Structure of superior cardiac nerve (body structure)
265800007,Entire umbilicus (body structure)|Umbilicus
362581005,Entire fundus of internal auditory canal (body structure)
336205008,Symphysis structure (body structure)|Symphysis|Fibrocartilaginous joint
41575008,Structure of vertical muscle of tongue (body structure)|Vertical muscle of tongue
87216005,Superficial temporal veins|Structure of superficial temporal vein (body structure)|Superficial temporal vein
3279003,Structure of pedicle of third cervical vertebra (body structure)|Pedicle of third cervical vertebra
423415001,Bursa of upper arm|Structure of bursa of upper arm (body structure)
91264009,Structure of glomerular capillary endothelium (body structure)|Glomerular capillary endothelium
1063000,Frontozygomatic suture of skull|Structure of frontozygomatic suture of skull (body structure)
181300001,AA - Aortic arch|Entire aortic arch (body structure)|Aortic arch
63473001,Inferior haemorrhoidal artery|Inferior hemorrhoidal artery|Inferior rectal artery|Structure of inferior rectal artery (body structure)
279539002,Lymphatic vessel of appendix and large intestine|Entire lymphatic vessel of appendix and large intestine (body structure)|Lymphatic of appendix and large intestine|Entire lymphatics of appendix and large intestine (body structure)|Entire lymphatics of appendix and large intestine|Lymphatics of appendix and large intestine
78776006,Internal cerebral veins|Internal cerebral vein|Structure of internal cerebral vein (body structure)
37111008,Hair shaft structure (body structure)|Hair shaft
72060002,Bipolar cells of retina (body structure)
361394006,Nerve of lumbar plexus distribution (body structure)
279807001,Infraclavicular lymph node group (body structure)
362183003,Entire left lobe of liver (body structure)
368934005,Entire posterior limb of stapes (body structure)|Posterior limb of stapes
192476008,Entire tendon of conus arteriosus (body structure)|Tendon of infundibulum
260101007,Gastropancreatic folds|Entire gastropancreatic folds (body structure)
158165004,Salpingopharyngeal fold|Entire salpingopharyngeal fold (body structure)
361640008,Left bronchial veins (body structure)
281198008,T4 vertebral foramen (body structure)
280590000,Surface of sclera (body structure)
XU79A,128330006
279396008,Surface of ureter (body structure)
71065005,Distal phalanx of little finger|Structure of distal phalanx of little finger (body structure)
280258009,Posterior deep temporal nerve (body structure)
301669009,Obturator nerve posterior branch|Entire obturator nerve posterior branch (body structure)
181562008,Skin of dorsal surface of ankle|Skin of posterior aspect of ankle|Skin of back of ankle|Skin of posterior surface of ankle (body structure)
28201002,Proximal phalanx of index finger|Structure of proximal phalanx of index finger (body structure)
343011009,Duct|Duct (organ) structure (body structure)
119542006,Metacarpal bone part (body structure)
118976002,Nervous system subdivision|Nervous system subdivision (body structure)|Entire subdivision of nervous system (body structure)
246000009,First rotator thoracis|T1-T2 rotator thoracis (body structure)
28276008,Structure of cricopharyngeal part of inferior constrictor pharyngeus muscle (body structure)|Cricopharyngeal part of inferior constrictor pharyngeus muscle
439929005,Plantar aspect of third metatarsophalangeal joint (body structure)
263423002,Neck of proximal phalanx of little finger (body structure)
245196001,Tendon of posterior crural muscle (body structure)|Tendon of flexor compartment of lower leg
120233009,Structure of ileocolic artery (body structure)|Ileocolic artery
279215006,Limbic lobe (body structure)
46086003,Structure of ampulla of lacrimal canaliculus (body structure)|Ampulla of lacrimal canaliculus
532000,Caudal frontal sinus (body structure)
334377002,Simple joint|Simple joint structure (body structure)
87508002,Dorsal tarsometatarsal ligaments|Entire dorsal tarsometatarsal ligament (body structure)
280626006,Entire cortex of lens (body structure)|Cortex of lens
5948007,Capsule of distal interphalangeal joint of third toe|Structure of capsule of distal interphalangeal joint of third toe (body structure)
36978003,Fifth cervical vertebra|Bone structure of C5 (body structure)
280594009,Internal surface of sclera|Entire inner surface of sclera (body structure)
78926003,Middle third of shaft of bone|Structure of middle third of shaft of bone (body structure)
47554005,Structure of taenia omentalis (body structure)|Taenia omentalis
40384001,Structure of tuberosity of cuboid bone (body structure)|Tuberosity of cuboid bone
266297002,Entire intestinal gland (body structure)|Intestinal gland
45948002,Inferior central nucleus of pons|Structure of inferior central nucleus of pons (body structure)
314818000,Skin tissue (body structure)
43174007,"""Gonad"
362755009,Entire palmar surface of thumb (body structure)
91206008,Mesenchymatous layer of pars tensa of tympanic membrane (body structure)
188443004,Superior tracheobronchial lymph node|Entire superior tracheobronchial lymph node (body structure)
181473004,Skin of nasolabial area (body structure)
15827006,Fibroadipose stroma of parathyroid gland|Structure of fibroadipose stroma of parathyroid gland (body structure)
118511006,Gluteal compartment (body structure)
181686003,Entire adductor longus (body structure)|Adductor longus
69734006,"""Nucleus pulposus"
127939003,Lymph node of AJCC Station 6|Para-aortic lymph node of the anterior mediastinum (body structure)
181287002,Aortic valve|Entire aortic valve (body structure)|AV - Aortic valve
263992006,Entire epitrochlear lymph node (body structure)|Epitrochlear lymph node
279573007,External feature of pinna (body structure)
75373001,Structure of median cephalic vein (body structure)|Median cephalic vein
230642000,Entire subcutaneous tissue between fourth and fifth toes (body structure)|Subcutaneous tissue between fourth and fifth toes
277006004,Half of tongue (body structure)
29465000,Subcutaneous tissue of medial surface of fifth toe|Subcutaneous tissue structure of medial surface of fifth toe (body structure)
80114002,Structure of retrocaecal appendix|Structure of retrocecal appendix (body structure)|Retrocecal appendix|Retrocaecal appendix
29704000,Structure of parenchyma of kidney (body structure)|Parenchyma of kidney|Renal parenchyma
426480008,Structure of tendon of wrist (body structure)
119556008,Deep vein of lower extremity|Structure of deep vein of lower extremity (body structure)
80081002,Left subapical segmental bronchus|Structure of left subapical segmental bronchus (body structure)
245846000,Entire buccal sulcus (body structure)|Buccal sulcus|Buccal sulcus (body structure)
369131006,Entire paraventricular nucleus (body structure)|Paraventricular nucleus
304180009,Lateral rotator of scapula (body structure)
51710000,Interosseous intercuneiform ligament|Interosseous interdistal ligament|Interosseous intercuneiform ligaments|Structure of interosseous intercuneiform ligaments (body structure)
360784005,Intraoccipital synchondrosis (body structure)
63151003,Capsule of costovertebral joint|Structure of capsule of costovertebral joint (body structure)
69255009,Hypogastric lymph node|Structure of hypogastric lymph node (body structure)
29769007,Structure of anterior auricular branch of superficial temporal artery (body structure)|Anterior auricular branch of superficial temporal artery|Anterior auricular branches of superficial temporal artery
0,XS1WV
12766003,"""Ependyma"
244453006,Optic chiasm|Optic chiasma (body structure)
281828002,Vascular structure of limb (body structure)
65203001,Structure of supravesical fossa (body structure)|Supravesical fossa
175608004,Carotid plexus branch of cervical sympathetic nervous system|Entire carotid plexus branch of cervical sympathetic nervous system (body structure)
86762007,"""Digestive system"
386109007,Heart valve tissue (body structure)
84564009,Magnocellular hypothalamic nuclei structure (body structure)|Magnocellular hypothalamic nuclei|Magnocellular hypothalamic nucleus|Structure of magnocellular hypothalamic nucleus (body structure)|Magnocellular hypothalamic nuclei structure
279950007,Healey and Schroy lateral inferior left liver segment (body structure)
181304005,Infrarenal abdominal aorta|Entire infrarenal aorta (body structure)
361565003,Corticobulbar tract of internal capsule (body structure)|Corticobulbar tract of internal capsule|Entire corticobulbar tract of internal capsule (body structure)
67593005,Anti-mesenteric border of jejunum|Structure of anti-mesenteric border of jejunum (body structure)
222822008,Entire subcutaneous tissue of medial surface of toe (body structure)|Subcutaneous tissue of medial surface of toe
274725003,Structure of apical segmental branch of renal artery (body structure)|Apical segmental branch of renal artery
67243007,Structure of cervical spinal cord lateral horn (body structure)|Cervical spinal cord lateral horn|Cervical spinal cord lateral column
280362000,Intracranial ganglion (body structure)
414722000,Middle cerebral artery M1 segment (body structure)
423345004,Structure of tributary of great cerebral vein (body structure)
46729003,Entire crest of head of twelfth rib (body structure)|Crest of head of twelfth rib
245409005,Pharyngoesophageal junction (body structure)|Pharyngoesophageal junction|POJ - Pharyngoesophageal junction|POJ - Pharyngo-oesophageal junction|Pharyngo-oesophageal junction
1030007,"""Structure of vesicular bursa of sternohyoid muscle (body structure)|Vesicular bursa of sternohyoid muscle"
314248005,Palmar arch (body structure)
66155000,Suprapleural membrane|Structure of suprapleural membrane (body structure)
370727001,Pastern region of equine forelimb (body structure)
55097004,Ulnar branch of medial antebrachial cutaneous nerve|Structure of ulnar branch of medial antebrachial cutaneous nerve (body structure)
87391001,Vertebra prominens|Prominent vertebra (body structure)|Seventh cervical vertebra|Bone structure of C7 (body structure)|Prominent vertebra
362336007,Entire inferior parietal lobule (body structure)
402006,Dental branches of inferior alveolar artery|Dental branch of inferior alveolar artery|Structure of dental branch of inferior alveolar artery (body structure)
245808007,Mucosa of maxillary buccal sulcus (body structure)
182260004,Wrist region|Entire surface region of wrist (body structure)
XU8zX,362076007
180929003,Entire ventricle of brain (body structure)|Ventricle of brain
427607005,Bone tissue of lunate bone (body structure)
181914008,Glenoid cavity of scapula|Entire glenoid cavity of scapula (body structure)
320800008,Entire sucquet-Hoyer anastomosis (body structure)|Sucquet-Hoyer anastomosis
368726005,Entire dorsum of anterior tongue (body structure)|Dorsal surface of anterior two-thirds of tongue
368136006,Entire subcutaneous tissue of antecubital fossa (body structure)|Subcutaneous tissue of antecubital fossa
Xa138,279323005
313060009,Ligament of sternum (body structure)
256661003,Pectineal ligament|Entire pectineal ligament (body structure)
422622009,Psoas bursa|Structure of psoas bursa (body structure)
368041001,Inner surface of tenth rib|Medial surface of tenth rib|Structure of inner surface of tenth rib (body structure)|Inner border of tenth rib
368114008,Entire dorsum of nose (body structure)|Dorsum of nose
367896008,Structure of facet for first costal cartilage of sternum (body structure)|Facet for first costal cartilage of sternum
83783006,Inguinal branch of femoral artery|Structure of inguinal artery (body structure)|Inguinal artery
5544002,Longitudinal layer of duodenal muscularis propria (body structure)
368637001,Entire fissura antitragohelicina (body structure)|Fissura antitragohelicina
225197001,Entire subcutaneous tissue of fifth toe (body structure)|Subcutaneous tissue of fifth toe
245946001,Lower limb of iliofemoral ligament (body structure)
181595002,Entire nail of fourth toe (body structure)|Nail of fourth toe
88530003,Structure of rhomboid major muscle (body structure)|Rhomboid major muscle
424913005,Structure of cervical paraspinous muscle group (body structure)
169900000,Entire scalene region of neck (body structure)|Scalene region of neck
368710009,External gingival lamina dura|Entire external gingival lamina dura (body structure)
209773001,Long head of biceps femoris muscle|Entire long head of biceps femoris muscle (body structure)
68502009,Colonic mucous membrane structure (body structure)|Colonic mucous membrane
245830008,Mucosa of retromolar pads of mandibular gingiva (body structure)
409998006,Structure of inferior fascia of perineum (body structure)|Inferior fascia of perineum
165370001,Entire superior articular process of axis (body structure)|Superior articular process of axis
141400004,Entire posterior atlantooccipital membrane (body structure)|Posterior atlantooccipital membrane
368486009,Entire common digital palmar nerves of median nerve (body structure)|Common digital palmar nerves of median nerve
245578004,Entire maxillary left second molar tooth|Permanent upper left 7 tooth|27 - Permanent upper left second molar tooth|Entire maxillary left second molar tooth (body structure)|UL7 - Permanent upper left7 tooth|Permanent upper left second molar tooth|Entire permanent maxillary left second molar tooth (body structure)|Permanent upper left7 tooth
42983006,Structure of Descemet's membrane (body structure)|Descemet's membrane|Descemet's posterior elastic lamina
3609007,Occipital branch of posterior auricular artery|Structure of occipital branch of posterior auricular artery (body structure)
116006008,Pleural sac|Pleural sac structure (body structure)
5520004,Subcutaneous tissue of chin|Subcutaneous tissue structure of chin (body structure)
362468000,Entire anterior vagal trunk (body structure)
70258002,"""Ankle joint"
303910005,Vascular structure of spine (body structure)
244171007,Skin of anterolateral surface of thigh (body structure)
367923009,Structure of neck of seventh rib (body structure)|Neck of seventh rib
369253004,Stratum zonale of corpora quadrigemina|Entire stratum zonale of corpora quadrigemina (body structure)
182185003,Carpometacarpal joint of ring finger (body structure)
63660005,"""Articular process of third cervical vertebra"
416489008,Articular pillar|Structure of articular pillar of cervical vertebra (body structure)
314250002,Lung surface (body structure)
285377006,Structure of colic vein (body structure)|Colic vein
57645008,"""Special sense organ"
263947004,Apex of third toe (body structure)
84047001,Structure of dorsum of nose (body structure)|Back of nose|Dorsum of nose
245346008,Peripancreatic lymph node (body structure)|Peripancreatic node (body structure)|Peripancreatic node
182000008,Head of middle phalanx of finger (body structure)
303901002,Muscle acting on atlanto-occipital joint (body structure)
181176000,Outer ear (body structure)
78562008,Longitudinal layer of muscularis propria of anal canal (body structure)
420596004,Entire foot or both feet (body structure)
271942000,Intralobular venous sinusoid|Hepatic sinusoid|Structure of hepatic sinusoid (body structure)
368450008,Entire vinculum breve (body structure)|Vinculum breve
50939004,"""Bone structure of fifth metacarpal (body structure)|Fifth metacarpal bone|Fifth metacarpal bone"
369225004,Longitudinal cerebral fissure|Entire longitudinal cerebral fissure (body structure)
280750001,T11 vertebral pedicle|Entire pedicle of eleventh thoracic vertebra (body structure)
5693002,Right hindquarter of udder (body structure)
362790001,Entire lateral surface of thigh (body structure)
368216002,Subcutaneous tissue of medial margin of forearm|Entire subcutaneous tissue of medial margin of forearm (body structure)
361711001,Entire skin of finger (body structure)
181613000,Entire abdominal wall (body structure)|AW - Abdominal wall|Abdominal wall
53967007,External intercostal muscles|External intercostal muscle|External intercostal muscles (body structure)|Structure of external intercostal muscle (body structure)
405732006,Dorsal buccal gland|Zygomatic salivary gland (body structure)
361884005,DIPJ - Distal interphalangeal joint of fifth toe|Entire distal interphalangeal joint of fifth toe (body structure)
17879008,"""Habenula"
14344007,Medial malleolar arterial network structure (body structure)|Medial malleolar arterial network
37728002,Alveolar arch of mandible|Structure of alveolar arch of mandible (body structure)
245745009,Distal pulp canal of tooth (body structure)
61645001,Structure of tuberculum sellae (body structure)|Tuberculum sellae
368045005,False rib|Entire false rib (body structure)
312516008,Superficial vein of breast (body structure)
244990000,Entire extensor carpi radialis longus muscle (body structure)|Extensor carpi radialis longus|ECRL - Extensor carpi radialis longus
32085003,Structure of medial condyle of tibia (body structure)|Medial condyle of tibia
244390008,Venous structure of head and neck (body structure)|Head and neck vein|Vein of head and neck
361061002,Region of sympathetic nervous system (body structure)
245606009,LL5 - Permanent lower left 5 tooth|Entire permanent mandibular left second premolar tooth (body structure)|35 - Permanent lower left second premolar tooth|Permanent lower left 5 tooth|Entire mandibular left second premolar tooth (body structure)|Permanent lower left second premolar tooth|Entire mandibular left second premolar tooth
263949001,Apex of fifth toe (body structure)
370892008,Second interphalangeal joint of equine digit III|Second interphalangeal joint of equine digit III (body structure)|Second interphalangeal joint of equine Digit III (body structure)
245741000,Coronal pulp chamber|Entire coronal pulp of tooth (body structure)
367908004,Crest of head of fourth rib|Structure of crest of head of fourth rib (body structure)
312671004,Synovial structure of upper limb (body structure)
244746001,Entire depressor labii inferioris muscle (body structure)|Depressor labii inferioris
285429007,Lower deep cervical lymph node (body structure)|LDC - Lower deep cervical lymph node
34890000,Medial surface of thirteenth rib (body structure)|Medial border of thirteenth rib
63190004,"""Jugular vein|Jugular veins"
1840006,Arrector pili muscles|Arrector pili muscle structure (body structure)|Arrector pili muscle
1927002,Left elbow|Entire left elbow region (body structure)
X74dH,244203003
245922008,Intraregional part of posterior longitudinal ligament (body structure)
21636001,Sternocephalicus muscle (body structure)
279179001,Entire long insular gyrus (body structure)|Gyrus longus insulae|Gyrus longus (body structure)|Gyrus longus|Long insular gyrus
305779007,Inferior articular process of first lumbar vertebra|Entire inferior articular process of first lumbar vertebra (body structure)
75207001,Basivertebral vein|Structure of basivertebral vein (body structure)|Basivertebral veins
362059008,Entire wall of vein (body structure)
341586007,Entire venous sinus (body structure)|Venous sinus
89527001,Structure of oblique arytenoid muscle (body structure)|Oblique arytenoid muscle
279514006,Anterior border of thyroid lamina (body structure)
416982006,Pectoral fin (body structure)
43955003,Articular facet of cricoid cartilage for thyroid cartilage|Structure of articular facet of cricoid cartilage for thyroid cartilage (body structure)
245547003,Entire mandibular teeth|Lower dentition|Mandibular teeth|Entire mandibular teeth (body structure)|Lower teeth
81623005,Visceral pleura|Visceral pleura structure (body structure)
263967008,Central trabecular septum (body structure)
321862009,Lymphatics of lung|Lymphatic of lung|Entire lymphatics of lung|Entire lymphatics of lung (body structure)|Entire lymphatic vessel of lung (body structure)|Lymphatic vessel of lung
417584008,Skin and subcutaneous tissue structure of pelvis (body structure)
245932001,Medial coronary ligament of knee joint (body structure)
67660009,Plantar centrodistal ligament|Plantar cuneonavicular ligament|Structure of plantar cuneonavicular ligament (body structure)
300831006,Entire keratogenous zone of nail (body structure)|Keratogenous zone of nail
229046001,Structure of plantar ligaments of metatarsophalangeal joints (body structure)|Plantar ligament of metatarsophalangeal joint
184508008,Entire apex of left lung (body structure)|Apex of left lung
113237008,"""Carpometacarpal joint"
243999005,Structure of surface region of elbow (body structure)|Surface region of elbow|Surface region of elbow (body structure)
83193005,Tectorial membrane of atlantoaxial joint|Structure of tectorial membrane of atlantoaxial joint (body structure)
91671008,Structure of anterior auricularis muscle (body structure)|Anterior auricularis muscle
18760004,Crest of head of third rib|Entire crest of head of third rib (body structure)
245966005,Interspinous ligament within region of vertebral column (body structure)
362436008,Entire dorsal spinal nerve root (body structure)
22329008,"""Subcutaneous tissue structure of head and neck (body structure)|Subcutaneous tissue of head and neck|Subcutaneous tissue of head and neck"
278328005,Sacral spinal ganglion (body structure)
4527007,"""Joint structure of lower extremity (body structure)|Joint structure of lower limb|Joint of lower extremity|Joint of lower extremity"
369402003,Structure of lateral nasal branches of anterior ethmoidal nerve (body structure)|Lateral nasal branches of anterior ethmoidal nerve
369176006,Entire medial part of pulvinar (body structure)|Medial part of pulvinar
304998009,Joint cavity|Entire joint cavity (body structure)
78329004,"""Articular process of tenth thoracic vertebra"
9841008,Interspinalis thoracis muscles|Structure of interspinalis thoracis muscle (body structure)|Interspinalis thoracis muscle
368407003,Skin of dorsal area of hand and finger|Entire skin of dorsal area of hand and finger (body structure)
42967006,Anterior hypothalamic nucleus|Structure of anterior hypothalamic nucleus (body structure)
47173002,Structure of pneumatic bone (body structure)|Pneumatic bone
362367009,Entire anterior nuclear group of thalamus (body structure)
363575007,Vein of limb|Venous structure of limb (body structure)
261168007,Posterolateral chest wall (body structure)
279423006,True ligament of bladder (body structure)
330615000,Entire extensor tendon (body structure)|Extensor tendon
30099006,Carpometacarpal joint of thumb|Carpometacarpal joint structure of thumb (body structure)
313228006,Rib bone marrow|All bone marrow of a rib (body structure)|Rib bone marrow (body structure)
417411008,Entire subvalvular mitral region (body structure)|Subvalvular mitral region
410815007,Structure of thenar muscle (body structure)
72803003,Articular part of tubercle of fifth rib|Entire articular part of tubercle of fifth rib (body structure)
565008,Structure of intervertebral disc space of fifth lumbar vertebra (body structure)|Intervertebral disc space of fifth lumbar vertebra
245724002,Entire distobuccal cusp (body structure)|Distobuccal cusp
181137001,Entire axillary tail of breast (body structure)|Axillary tail of breast
XUEGe,44667005
243985006,Psoas region (body structure)
17821008,Tubercle of trapezoid bone|Structure of tubercle of trapezoid bone (body structure)
51120000,Extensor digitorum pedis longus muscle tendon|Extensor digitorum longus in foot|Structure of extensor digitorum pedis longus muscle tendon (body structure)
83935000,Pedicle of seventh lumbar vertebra (body structure)
43631005,Occipital region|Back of head|Occipital region structure (body structure)
415635007,Pars alveolaris mandibulae|Structure of alveolar part of mandible (body structure)|Alveolar part of mandible
287679003,Left hip|Left hip region structure (body structure)
371417002,Synovial part (body structure)
410433007,Structure of digestive system mucous membrane (body structure)
413249006,Efferent loop of jejunum (body structure)
243991008,Skin structure of female perineum (body structure)|Skin of female perineum (body structure)|Skin of female perineum
279850006,Residual turn of cochlear duct (body structure)
280712007,Base of lesser metatarsal (body structure)
119188008,Radius part (body structure)
33081004,Structure of arch of fourth lumbar vertebra (body structure)|Arch of fourth lumbar vertebra
195416006,Structure of posterior vein of left ventricle (body structure)|Posterior veins of left ventricle|Posterior vein of left ventricle
110696007,Structure of internal carotid plexus (body structure)|Internal carotid plexus
166257001,Entire inferior belly of omohyoid muscle (body structure)|Inferior belly of omohyoid muscle
34265007,Subcutaneous vein of abdomen|Subcutaneous veins of abdomen|Structure of subcutaneous vein of abdomen (body structure)
362155000,Entire appendiceal mucous membrane (body structure)
73485005,Structure of straight head of rectus femoris muscle (body structure)|Straight head of rectus femoris muscle
368618005,Subcutaneous tissue of helix|Entire subcutaneous tissue of helix (body structure)
279408001,Inferolateral wall of bladder (body structure)
193684007,Entire distal portion of circumflex branch of left coronary artery (body structure)|Distal portion of circumflex branch of left coronary artery
245269009,Axillary lymph node group (body structure)
196821008,Structure of innominate lymph node (body structure)|Brachiocephalic lymph node|Innominate lymph node
182033003,Posterior inferior iliac spine|Entire posterior inferior iliac spine (body structure)|PIIS - Posterior inferior iliac spine
39970006,Structure of superior nasal retinal artery (body structure)|Superior nasal retinal artery
264210003,Subfrontal extradural space (body structure)
72228000,"""Phalanx of third finger|Structure of phalanx of middle finger (body structure)|Phalanx of middle finger"
416333003,Pretectal region|Pretectal area (body structure)
66355007,"""Optic nerve sheath|Optic nerve sheath structure (body structure)|Optic nerve sheath"
280244007,Zygomaticofacial nerve (body structure)
0,XS0f3
306709004,Fascial compartment|Entire fascial compartment (body structure)
368173009,Structure of inferior transverse scapular ligament (body structure)|Inferior transverse scapular ligament
367833002,Entire intervertebral disc space of third thoracic vertebra (body structure)|Intervertebral disc space of third thoracic vertebra
279217003,Entire internal capsule (body structure)|Entire internal capsule of brain|Internal capsule|Entire internal capsule of brain (body structure)|IC - Internal capsule
244715000,Twelfth costal cartilage|Entire twelfth costal cartilage (body structure)
240260005,Structure of extensor tendon and tendon sheath of great toe (body structure)|Extensor tendon and tendon sheath of great toe
62462002,Subcutaneous tissue of dorsal surface of third toe|Subcutaneous tissue structure of dorsal surface of third toe (body structure)
246473003,Anterior inferior renal segment|Structure of anterior inferior renal segment (body structure)
281879008,T2/T3 intervertebral foramen|Entire intervertebral foramen of second thoracic vertebra (body structure)
362200007,Entire ampulla of Vater (body structure)
265217008,Entire pericolic tissue (body structure)|Pericolic tissue
39959004,Fibular collateral ligament of knee joint|Lateral collateral ligament of knee joint|Structure of lateral collateral ligament of knee joint (body structure)
59816000,Structure of rima vestibuli (body structure)|Rima vestibuli|Fissure of vestibule
420696005,Structure of bone marrow of innominate bone (body structure)
65490005,Structure of lateral femoral cutaneous nerve (body structure)|Lateral cutaneous nerve of thigh|Lateral femoral cutaneous nerve
49460000,Soft palate structure (body structure)|Soft palate
27589003,Medial basal segment of right lower lobe of lung|Structure of medial basal segment of right lower lobe of lung (body structure)
312777006,Fascial compartment of rectus abdominis (body structure)
199599008,Structure of left bronchial lumen (body structure)|Left bronchial lumen
182291005,Posterior aspect of thigh (body structure)
238397003,Entire anterior calcaneal articular surface of talus (body structure)|Anterior calcaneal articular surface of talus
312809003,Entire arch of third lumbar vertebra (body structure)|L3 dorsal arch
74528000,Middle frontal gyrus structure (body structure)|Middle frontal gyrus|Gyrus frontalis medialis|Structure of middle frontal gyrus (body structure)|Middle frontal gyrus structure
46163007,Structure of inferior oblique part of longus colli muscle (body structure)|Inferior oblique part of longus colli muscle
243971001,Region of peritoneal cavity (body structure)
48143008,Structure of sulcus ampullaris (body structure)|Sulcus ampullaris
280680003,Stieda's conjunctival groove (body structure)
279385000,Declive (body structure)|Cerebellar declive|Entire cerebellar declive (body structure)|Declive
40020002,"""Middle lobe of lung|Middle lobe of lung"
116012003,Forelimb (body structure)|Forelimb structure (body structure)|Forelimb structure
314304002,Branch of anterior cerebral artery (body structure)
47985009,Celiac lymph node|Celiac lymph node (body structure)|Structure of coeliac lymph node|Structure of celiac lymph node (body structure)|Coeliac lymph node
368007009,Ventral border of second rib|Under border of second rib|Structure of under border of second rib (body structure)|Under surface of second rib
52968007,Structure of anterior surface of forearm (body structure)|Anterior surface of forearm
263464007,Head of second metacarpal|Entire head of second metacarpal bone (body structure)
314153009,Region of parietal cortex (body structure)
362142001,Entire pyloric antrum (body structure)
265797005,Entire female perineum (body structure)|Female perineum
22603004,Interosseous cubital bursa|Ulnoradial bursa|Cubitoradial bursa|Structure of interosseous cubital bursa (body structure)
29643005,"""Gluteofemoral bursae|Bursae glutaeofemorales|Intermuscular bursae of gluteus muscles"
176161002,Entire subclavian plexus (body structure)|Subclavian plexus
113183006,"""Skin of fourth finger"
310652005,Bone structure of distal femur (body structure)
245936003,Expansion from tendon of semitendinosus (body structure)
181724007,Flexor digitorum brevis (body structure)
59591000,Structure of ulnar tunnel (body structure)|Ulnar tunnel|Cubital tunnel
71049009,Deep veins of upper extremity|Deep venous system of upper extremity|Structure of deep venous system of upper extremity (body structure)
58331009,Retrocolic tissue|Structure of retrocolic tissue (body structure)
90431000,"""Third metatarsal structure (body structure)|Third metatarsal bone|Third metatarsal bone"
119557004,Structure of superficial vein of upper extremity (body structure)|Superficial vein of upper extremity (body structure)|Superficial vein of upper extremity
361003001,Layer of thymus gland (body structure)
60329002,Structure of arterial network of knee (body structure)|Arterial network of knee
280068007,Pineal peduncle (body structure)
91748002,Mid portion of anterior descending branch of left coronary artery|Structure of mid portion of anterior descending branch of left coronary artery (body structure)
311874007,Entire subcutaneous tissue of vertebral area (body structure)|Subcutaneous tissue of vertebral area
118647003,Nasal concha bone|Nasal concha|Concha nasalis|Concha nasalis bone|Nasal turbinate bone structure (body structure)|Nasal turbinate bone
1307006,"""Glottis|Glottis structure (body structure)|Glottis"
40238009,"""Joint of hand|Hand joint"
43525003,Left Eustachian canal structure (body structure)|Left Eustachian tube
314779008,Musculoskeletal structure of larynx (body structure)
16050005,Structure of pancreaticosplenic lymph node (body structure)|Pancreaticosplenic lymph node
362402002,Entire pars basalis of pons (body structure)
76072005,Skin of supraclavicular region of neck|Skin structure of supraclavicular region of neck (body structure)
427256000,Branch of anterior ethmoidal artery (body structure)
280664008,Henle's fibre layer|Henle's fiber layer (body structure)
279369005,Entire border of kidney (body structure)|Border of kidney
368969007,Structure of macula cribrosa superior (body structure)|Macula cribrosa superior
417266007,Lacrimal gland ductule|Lacrimal gland secretory ductule|Structure of lacrimal gland duct (body structure)|Lacrimal duct|Lacrimal gland duct|Lacrimal gland duct (body structure)|Lacrimal gland secretory duct
400141005,Lower respiratory system structure (body structure)
336609007,Ligament of trunk|Entire ligament of trunk (body structure)
39484005,Structure of anterior branch of superior left pulmonary vein (body structure)|Anterior branch of superior left pulmonary vein
279826009,Opening into saccule (body structure)
368603009,Entire skin of tail of helix (body structure)|Skin of tail of helix
87483006,"""Tunica intima of vessel"
369124007,Ventromedial hypothalamic nucleus|Entire ventromedial hypothalamic nucleus (body structure)
40768004,Left thorax structure (body structure)|Left thorax
369283008,Lateral recess of fourth ventricle|Entire lateral recess of fourth ventricle (body structure)
279361008,Flocculonodular lobe|Entire flocculonodular lobe (body structure)
123958008,Region of neck (body structure)|Neck region
279127002,Nucleus anterodorsalis|Nucleus anterodorsalis (body structure)|Entire anterodorsal nucleus of thalamus (body structure)|Anterodorsal nucleus of thalamus
245620002,Entire deciduous maxillary right central incisor tooth (body structure)|51 - Primary upper right central incisor tooth|Primary upper right A tooth|URA - Primary upper right A tooth|Primary upper right central incisor tooth
363537007,Structure of extrapulmonary lymph node of lung (body structure)
